Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2001","2001","100mg/An","96833","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2002","2002","100mg/An","87769","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2003","2003","100mg/An","99841","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2004","2004","100mg/An","100769","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2005","2005","100mg/An","112930","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2006","2006","100mg/An","109194","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2007","2007","100mg/An","112480","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2008","2008","100mg/An","85954","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2009","2009","100mg/An","115538","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2010","2010","100mg/An","115338","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2011","2011","100mg/An","105263","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2012","2012","100mg/An","136269","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2013","2013","100mg/An","132296","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2014","2014","100mg/An","130252","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2015","2015","100mg/An","233896","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2016","2016","100mg/An","152830","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2017","2017","100mg/An","139480","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2018","2018","100mg/An","135000","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1961","1961","tonnes","60000","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1962","1962","tonnes","61500","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1963","1963","tonnes","61500","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1964","1964","tonnes","61500","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1965","1965","tonnes","70000","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1966","1966","tonnes","73000","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1967","1967","tonnes","100000","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1968","1968","tonnes","106500","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1969","1969","tonnes","114000","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1970","1970","tonnes","122000","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1971","1971","tonnes","130000","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1972","1972","tonnes","151000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1973","1973","tonnes","172000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1974","1974","tonnes","179000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1975","1975","tonnes","188000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1976","1976","tonnes","207000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1977","1977","tonnes","220000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1978","1978","tonnes","223000","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1979","1979","tonnes","170000","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1980","1980","tonnes","172000","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1981","1981","tonnes","174000","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1982","1982","tonnes","185000","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1983","1983","tonnes","200000","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1984","1984","tonnes","220000","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1985","1985","tonnes","230000","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1986","1986","tonnes","240000","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1987","1987","tonnes","250000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1988","1988","tonnes","250000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1989","1989","tonnes","295000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1990","1990","tonnes","295000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1991","1991","tonnes","340000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1992","1992","tonnes","390000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1993","1993","tonnes","450000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1994","1994","tonnes","516000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1995","1995","tonnes","467000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1996","1996","tonnes","486400","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1997","1997","tonnes","470000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1998","1998","tonnes","498000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","1999","1999","tonnes","493000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2000","2000","tonnes","580000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2001","2001","tonnes","581000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2002","2002","tonnes","547000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2003","2003","tonnes","629000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2004","2004","tonnes","655000","","Official data"
