Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1966","1966","1000 ha","15480","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1967","1967","1000 ha","15550","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1968","1968","1000 ha","15600","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1969","1969","1000 ha","15670","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1970","1970","1000 ha","15700","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1971","1971","1000 ha","16154","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1972","1972","1000 ha","16800","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1973","1973","1000 ha","17481","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1974","1974","1000 ha","16960","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1975","1975","1000 ha","16440","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1976","1976","1000 ha","15950","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1977","1977","1000 ha","15693","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1978","1978","1000 ha","14867","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1979","1979","1000 ha","15908","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1980","1980","1000 ha","13713","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1981","1981","1000 ha","14280","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1982","1982","1000 ha","14867","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1983","1983","1000 ha","15210","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1984","1984","1000 ha","15540","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1985","1985","1000 ha","15870","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1986","1986","1000 ha","16200","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1987","1987","1000 ha","16530","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1988","1988","1000 ha","16871","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1989","1989","1000 ha","16700","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1990","1990","1000 ha","16500","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1991","1991","1000 ha","17997","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1992","1992","1000 ha","18287","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1993","1993","1000 ha","18652","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1994","1994","1000 ha","18657","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1995","1995","1000 ha","18708","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1996","1996","1000 ha","18427","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1997","1997","1000 ha","17832","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1998","1998","1000 ha","18187","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1999","1999","1000 ha","17687","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2000","2000","1000 ha","16284","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2001","2001","1000 ha","17223","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2002","2002","1000 ha","17444","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2003","2003","1000 ha","17665","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2004","2004","1000 ha","17886","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2005","2005","1000 ha","18107","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2006","2006","1000 ha","18328","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2007","2007","1000 ha","18549","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2008","2008","1000 ha","17182","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2009","2009","1000 ha","17209.2","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2010","2010","1000 ha","17062.4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2011","2011","1000 ha","16915.6","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2012","2012","1000 ha","16768.8","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2013","2013","1000 ha","16477","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2014","2014","1000 ha","16477","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2015","2015","1000 ha","16477","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2016","2016","1000 ha","16477","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2017","2017","1000 ha","16477","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1961","1961","1000 ha","14980","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1962","1962","1000 ha","14990","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1963","1963","1000 ha","15000","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1964","1964","1000 ha","15010","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1965","1965","1000 ha","15020","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1966","1966","1000 ha","15030","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1967","1967","1000 ha","15050","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1968","1968","1000 ha","15100","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1969","1969","1000 ha","15120","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1970","1970","1000 ha","15150","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1971","1971","1000 ha","15581","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1972","1972","1000 ha","16227","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1973","1973","1000 ha","16901","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1974","1974","1000 ha","16370","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1975","1975","1000 ha","15850","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1976","1976","1000 ha","15330","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1977","1977","1000 ha","14969","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1978","1978","1000 ha","14192","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1979","1979","1000 ha","15194","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1980","1980","1000 ha","12981","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1981","1981","1000 ha","13550","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1982","1982","1000 ha","14141","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1983","1983","1000 ha","14400","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1984","1984","1000 ha","14650","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1985","1985","1000 ha","14900","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6621","Arable land","1986","1986","1000 ha","15150","F","FAO estimate"
